"DateTime","Players","Average Players","Twitch Viewers"
"2017-07-12 00:00:00",11191,,3205
"2017-07-13 00:00:00",10788,,3991
"2017-07-14 00:00:00",17191,,8295
"2017-07-15 00:00:00",17191,,6808
"2017-07-16 00:00:00",17745,,5095
"2017-07-17 00:00:00",15532,,4330
"2017-07-18 00:00:00",14295,,4858
"2017-07-19 00:00:00",13682,,4139
"2017-07-20 00:00:00",12611,,4508
"2017-07-21 00:00:00",12234,,3779
"2017-07-22 00:00:00",13001,,3132
"2017-07-23 00:00:00",13680,,3521
"2017-07-24 00:00:00",11838,,3012
"2017-07-25 00:00:00",11526,,3242
"2017-07-26 00:00:00",11160,,11097
"2017-07-27 00:00:00",10981,,9349
"2017-07-28 00:00:00",10779,,4227
"2017-07-29 00:00:00",11394,,4258
"2017-07-30 00:00:00",11958,,5827
"2017-07-31 00:00:00",10283,,10608
"2017-08-01 00:00:00",10198,,4762
"2017-08-02 00:00:00",9693,,7770
"2017-08-03 00:00:00",9595,,8352
"2017-08-04 00:00:00",86604,,85576
"2017-08-05 00:00:00",88462,,57301
"2017-08-06 00:00:00",98445,,59066
"2017-08-07 00:00:00",85706,,51312
"2017-08-08 00:00:00",80573,,46329
"2017-08-09 00:00:00",79383,,49888
"2017-08-10 00:00:00",75321,,34625
"2017-08-11 00:00:00",74583,,33066
"2017-08-12 00:00:00",84204,,47400
"2017-08-13 00:00:00",90312,,31149
"2017-08-14 00:00:00",75546,,34007
"2017-08-15 00:00:00",75898,,25208
"2017-08-16 00:00:00",71618,,34499
"2017-08-17 00:00:00",70634,,25183
"2017-08-18 00:00:00",71040,,24077
"2017-08-19 00:00:00",79383,,22127
"2017-08-20 00:00:00",83759,,13136
"2017-08-21 00:00:00",69074,,29139
"2017-08-22 00:00:00",66795,,14919
"2017-08-23 00:00:00",63332,,20321
"2017-08-24 00:00:00",62224,,36762
"2017-08-25 00:00:00",60993,,12283
"2017-08-26 00:00:00",67570,,14186
"2017-08-27 00:00:00",71511,,18906
"2017-08-28 00:00:00",57415,,13323
"2017-08-29 00:00:00",54103,,11038
"2017-08-30 00:00:00",52856,,9562
"2017-08-31 00:00:00",52136,,9284
"2017-09-01 00:00:00",51988,,11215
"2017-09-02 00:00:00",58084,,23431
"2017-09-03 00:00:00",60701,,12045
"2017-09-04 00:00:00",59630,,25885
"2017-09-05 00:00:00",49211,,10363
"2017-09-06 00:00:00",47061,,11282
"2017-09-07 00:00:00",46566,,10911
"2017-09-08 00:00:00",45531,,12187
"2017-09-09 00:00:00",51473,,14754
"2017-09-10 00:00:00",53802,,16624
"2017-09-11 00:00:00",44638,,9764
"2017-09-12 00:00:00",42463,,20641
"2017-09-13 00:00:00",40665,,8998
"2017-09-14 00:00:00",38940,,8489
"2017-09-15 00:00:00",37719,,17841
"2017-09-16 00:00:00",42777,,12326
"2017-09-17 00:00:00",43994,,10053
"2017-09-18 00:00:00",36520,,8058
"2017-09-19 00:00:00",35339,,7319
"2017-09-20 00:00:00",33491,,7821
"2017-09-21 00:00:00",33013,,18770
"2017-09-22 00:00:00",32565,,8544
"2017-09-23 00:00:00",36312,,18414
"2017-09-24 00:00:00",37747,,16796
"2017-09-25 00:00:00",30993,,7439
"2017-09-26 00:00:00",29676,,6904
"2017-09-27 00:00:00",28557,,7842
"2017-09-28 00:00:00",27455,,5849
"2017-09-29 00:00:00",27139,,6716
"2017-09-30 00:00:00",31038,,16852
"2017-10-01 00:00:00",31508,,8745
"2017-10-02 00:00:00",26487,,6755
"2017-10-03 00:00:00",25758,,6940
"2017-10-04 00:00:00",24751,,6388
"2017-10-05 00:00:00",24332,,11631
"2017-10-06 00:00:00",24429,,5819
"2017-10-07 00:00:00",27491,,7714
"2017-10-08 00:00:00",28638,,5056
"2017-10-09 00:00:00",25302,,4690
"2017-10-10 00:00:00",22041,,4606
"2017-10-11 00:00:00",21396,,5273
"2017-10-12 00:00:00",22097,,4146
"2017-10-13 00:00:00",21796,,3987
"2017-10-14 00:00:00",24386,,5963
"2017-10-15 00:00:00",25245,,7016
"2017-10-16 00:00:00",21172,,3741
"2017-10-17 00:00:00",19822,,4074
"2017-10-18 00:00:00",18947,,3519
"2017-10-19 00:00:00",18369,,3860
"2017-10-20 00:00:00",18627,,4123
"2017-10-21 00:00:00",20882,,3959
"2017-10-22 00:00:00",22130,,4368
"2017-10-23 00:00:00",18498,,3186
"2017-10-24 00:00:00",16975,,2945
"2017-10-25 00:00:00",16302,,3016
"2017-10-26 00:00:00",15761,,3010
"2017-10-27 00:00:00",15219,,2876
"2017-10-28 00:00:00",17062,,3624
"2017-10-29 00:00:00",17865,,5106
"2017-10-30 00:00:00",14578,,2617
"2017-10-31 00:00:00",13781,,2601
"2017-11-01 00:00:00",14234,,3563
"2017-11-02 00:00:00",14061,,3117
"2017-11-03 00:00:00",13887,,2885
"2017-11-04 00:00:00",15452,,3077
"2017-11-05 00:00:00",16322,,3298
"2017-11-06 00:00:00",12949,,2651
"2017-11-07 00:00:00",12420,,2410
"2017-11-08 00:00:00",11494,,2413
"2017-11-09 00:00:00",11213,,3473
"2017-11-10 00:00:00",26254,,10743
"2017-11-11 00:00:00",22339,,9394
"2017-11-12 00:00:00",21598,,8126
"2017-11-13 00:00:00",17433,,6451
"2017-11-14 00:00:00",15905,,14357
"2017-11-15 00:00:00",14996,,5850
"2017-11-16 00:00:00",13823,,8308
"2017-11-17 00:00:00",14268,,4833
"2017-11-18 00:00:00",15967,,5341
"2017-11-19 00:00:00",16070,,15363
"2017-11-20 00:00:00",13084,,4338
"2017-11-21 00:00:00",12405,,9503
"2017-11-22 00:00:00",11632,,3534
"2017-11-23 00:00:00",11494,,3575
"2017-11-24 00:00:00",28485,,15648
"2017-11-25 00:00:00",23138,,12481
"2017-11-26 00:00:00",22386,,9263
"2017-11-27 00:00:00",17607,,7469
"2017-11-28 00:00:00",15780,,17236
"2017-11-29 00:00:00",14850,,25345
"2017-11-30 00:00:00",13942,,29880
"2017-12-01 00:00:00",13771,,19307
"2017-12-02 00:00:00",15204,,14718
"2017-12-03 00:00:00",14829,,12836
"2017-12-04 00:00:00",11508,,8462
"2017-12-05 00:00:00",10771,,18389
"2017-12-06 00:00:00",10586,,11156
"2017-12-07 00:00:00",10010,,11565
"2017-12-08 00:00:00",68539,,47216
"2017-12-09 00:00:00",67187,,37792
"2017-12-10 00:00:00",70425,,37126
"2017-12-11 00:00:00",60807,,25352
"2017-12-12 00:00:00",57333,,27456
"2017-12-13 00:00:00",55331,,23094
"2017-12-14 00:00:00",53611,,21676
"2017-12-15 00:00:00",53158,,21044
"2017-12-16 00:00:00",60334,,26724
"2017-12-17 00:00:00",63008,,24517
"2017-12-18 00:00:00",54946,,21737
"2017-12-19 00:00:00",51498,,17331
"2017-12-20 00:00:00",50358,,18806
"2017-12-21 00:00:00",48179,,25222
"2017-12-22 00:00:00",49606,,21061
"2017-12-23 00:00:00",51406,,19588
"2017-12-24 00:00:00",42075,,23235
"2017-12-25 00:00:00",46965,,19518
"2017-12-26 00:00:00",49976,,22773
"2017-12-27 00:00:00",49956,,23455
"2017-12-28 00:00:00",49898,,26258
"2017-12-29 00:00:00",50131,,16691
"2017-12-30 00:00:00",52388,,20934
"2017-12-31 00:00:00",44119,,13816
"2018-01-01 00:00:00",51693,,13473
"2018-01-02 00:00:00",46575,,11024
"2018-01-03 00:00:00",44080,,8685
"2018-01-04 00:00:00",44880,,12886
"2018-01-05 00:00:00",44307,,21393
"2018-01-06 00:00:00",49289,,20854
"2018-01-07 00:00:00",49704,,18414
"2018-01-08 00:00:00",42062,,9761
"2018-01-09 00:00:00",40185,,22998
"2018-01-10 00:00:00",38777,,12399
"2018-01-11 00:00:00",37766,,9504
"2018-01-12 00:00:00",38870,,10166
"2018-01-13 00:00:00",43379,,13442
"2018-01-14 00:00:00",44079,,15560
"2018-01-15 00:00:00",39186,,10398
"2018-01-16 00:00:00",35436,,8427
"2018-01-17 00:00:00",34291,,8613
"2018-01-18 00:00:00",32801,,6841
"2018-01-19 00:00:00",32663,,6832
"2018-01-20 00:00:00",37350,,7945
"2018-01-21 00:00:00",38059,,7929
"2018-01-22 00:00:00",31906,,7443
"2018-01-23 00:00:00",30388,,6803
"2018-01-24 00:00:00",28994,,6528
"2018-01-25 00:00:00",28588,,6901
"2018-01-26 00:00:00",28014,,4558
"2018-01-27 00:00:00",31646,,9845
"2018-01-28 00:00:00",32629,,4931
"2018-01-29 00:00:00",26986,,4619
"2018-01-30 00:00:00",25560,,4274
"2018-01-31 00:00:00",24766,,9149
"2018-02-01 00:00:00",23558,,3901
"2018-02-02 00:00:00",23708,,4150
"2018-02-03 00:00:00",26982,,4674
"2018-02-04 00:00:00",27880,,4856
"2018-02-05 00:00:00",22715,,3362
"2018-02-06 00:00:00",21533,,3466
"2018-02-07 00:00:00",20492,,9520
"2018-02-08 00:00:00",19785,,3438
"2018-02-09 00:00:00",19404,,3319
"2018-02-10 00:00:00",22028,,3619
"2018-02-11 00:00:00",22649,,3352
"2018-02-12 00:00:00",18633,,3459
"2018-02-13 00:00:00",17729,,3201
"2018-02-14 00:00:00",15995,,3201
"2018-02-15 00:00:00",15905,,10279
"2018-02-16 00:00:00",16517,,4379
"2018-02-17 00:00:00",18510,,4114
"2018-02-18 00:00:00",18988,,5166
"2018-02-19 00:00:00",16802,,7545
"2018-02-20 00:00:00",15063,,3825
"2018-02-21 00:00:00",14787,,3743
"2018-02-22 00:00:00",14283,,3295
"2018-02-23 00:00:00",13417,,3661
"2018-02-24 00:00:00",15116,,8898
"2018-02-25 00:00:00",15592,,3364
"2018-02-26 00:00:00",12488,,7322
"2018-02-27 00:00:00",12085,,12520
"2018-02-28 00:00:00",11452,,15301
"2018-03-01 00:00:00",11494,,12599
"2018-03-02 00:00:00",81866,,60382
"2018-03-03 00:00:00",75851,,45127
"2018-03-04 00:00:00",78622,,31272
"2018-03-05 00:00:00",66258,,29384
"2018-03-06 00:00:00",63002,,19736
"2018-03-07 00:00:00",62026,,17686
"2018-03-08 00:00:00",58957,,21650
"2018-03-09 00:00:00",58196,,16977
"2018-03-10 00:00:00",65260,,29009
"2018-03-11 00:00:00",67903,,20452
"2018-03-12 00:00:00",57124,,15518
"2018-03-13 00:00:00",55354,,14236
"2018-03-14 00:00:00",52877,,13258
"2018-03-15 00:00:00",51132,,17373
"2018-03-16 00:00:00",51831,,15114
"2018-03-17 00:00:00",58218,,16129
"2018-03-18 00:00:00",60270,,16170
"2018-03-19 00:00:00",51495,,13852
"2018-03-20 00:00:00",49012,,12695
"2018-03-21 00:00:00",47958,,15250
"2018-03-22 00:00:00",46746,,11459
"2018-03-23 00:00:00",45490,,13246
"2018-03-24 00:00:00",52098,,14393
"2018-03-25 00:00:00",53682,,13132
"2018-03-26 00:00:00",45464,,10683
"2018-03-27 00:00:00",42687,,11383
"2018-03-28 00:00:00",41085,,15832
"2018-03-29 00:00:00",41253,,12051
"2018-03-30 00:00:00",43381,,11435
"2018-03-31 00:00:00",44314,,17548
"2018-04-01 00:00:00",45720,,26933
"2018-04-02 00:00:00",40996,,17195
"2018-04-03 00:00:00",38170,,10368
"2018-04-04 00:00:00",37020,,9768
"2018-04-05 00:00:00",36103,,12139
"2018-04-06 00:00:00",35842,,11175
"2018-04-07 00:00:00",40296,,10855
"2018-04-08 00:00:00",42051,,14148
"2018-04-09 00:00:00",35194,,9235
"2018-04-10 00:00:00",33476,,10277
"2018-04-11 00:00:00",31930,,9543
"2018-04-12 00:00:00",30460,,7996
"2018-04-13 00:00:00",30492,,9201
"2018-04-14 00:00:00",33956,,11835
"2018-04-15 00:00:00",36112,,12952
"2018-04-16 00:00:00",29994,,7610
"2018-04-17 00:00:00",28099,,11727
"2018-04-18 00:00:00",26505,,6300
"2018-04-19 00:00:00",25685,,5514
"2018-04-20 00:00:00",24918,,7578
"2018-04-21 00:00:00",27856,,5154
"2018-04-22 00:00:00",29051,,10707
"2018-04-23 00:00:00",24706,,5570
"2018-04-24 00:00:00",23358,,9747
"2018-04-25 00:00:00",22270,,5922
"2018-04-26 00:00:00",21211,,5605
"2018-04-27 00:00:00",20955,,7142
"2018-04-28 00:00:00",23491,,8054
"2018-04-29 00:00:00",25125,,8667
"2018-04-30 00:00:00",21327,,7503
"2018-05-01 00:00:00",21176,,9306
"2018-05-02 00:00:00",19051,,5669
"2018-05-03 00:00:00",17866,,4664
"2018-05-04 00:00:00",42829,,24393
"2018-05-05 00:00:00",39500,,20015
"2018-05-06 00:00:00",40136,,16351
"2018-05-07 00:00:00",33167,,12175
"2018-05-08 00:00:00",30111,,11370
"2018-05-09 00:00:00",27486,,8227
"2018-05-10 00:00:00",27357,,11239
"2018-05-11 00:00:00",26956,,9053
"2018-05-12 00:00:00",29002,,12473
"2018-05-13 00:00:00",28504,,8720
"2018-05-14 00:00:00",24302,,6969
"2018-05-15 00:00:00",22533,,7381
"2018-05-16 00:00:00",21223,,12146
"2018-05-17 00:00:00",20182,,5492
"2018-05-18 00:00:00",19599,,5059
"2018-05-19 00:00:00",21721,,6652
"2018-05-20 00:00:00",22712,,4608
"2018-05-21 00:00:00",19576,,7577
"2018-05-22 00:00:00",17607,,4966
"2018-05-23 00:00:00",16698,,5479
"2018-05-24 00:00:00",15621,,5789
"2018-05-25 00:00:00",15387,,3301
"2018-05-26 00:00:00",15903,,3630
"2018-05-27 00:00:00",16685,,4877
"2018-05-28 00:00:00",15603,,5322
"2018-05-29 00:00:00",13776,,8886
"2018-05-30 00:00:00",12931,,9278
"2018-05-31 00:00:00",12851,,12455
"2018-06-01 00:00:00",90505,,98286
"2018-06-02 00:00:00",87194,,57673
"2018-06-03 00:00:00",95994,,49846
"2018-06-04 00:00:00",83644,,71150
"2018-06-05 00:00:00",79683,,32930
"2018-06-06 00:00:00",76954,,23657
"2018-06-07 00:00:00",73986,,28093
"2018-06-08 00:00:00",70980,,22995
"2018-06-09 00:00:00",77770,,22743
"2018-06-10 00:00:00",82860,,33259
"2018-06-11 00:00:00",69968,,30653
"2018-06-12 00:00:00",64431,,17519
"2018-06-13 00:00:00",62009,,19225
"2018-06-14 00:00:00",60129,,18441
"2018-06-15 00:00:00",55345,,15364
"2018-06-16 00:00:00",59811,,13692
"2018-06-17 00:00:00",61912,,12568
"2018-06-18 00:00:00",54108,,12667
"2018-06-19 00:00:00",51702,,14510
"2018-06-20 00:00:00",49619,,15929
"2018-06-21 00:00:00",46951,,18179
"2018-06-22 00:00:00",45687,,16094
"2018-06-23 00:00:00",49824,,12125
"2018-06-24 00:00:00",53209,,12647
"2018-06-25 00:00:00",45542,,11971
"2018-06-26 00:00:00",43146,,11925
"2018-06-27 00:00:00",40568,,11933
"2018-06-28 00:00:00",38822,,9720
"2018-06-29 00:00:00",37816,,10238
"2018-06-30 00:00:00",40525,,11878
"2018-07-01 00:00:00",42939,,12897
"2018-07-02 00:00:00",38376,,11686
"2018-07-03 00:00:00",35908,,12245
"2018-07-04 00:00:00",39042,,9003
"2018-07-05 00:00:00",34735,,8420
"2018-07-06 00:00:00",33383,,8456
"2018-07-07 00:00:00",35444,,27451
"2018-07-08 00:00:00",38387,,12790
"2018-07-09 00:00:00",33529,,9396
"2018-07-10 00:00:00",30501,,7979
"2018-07-11 00:00:00",29416,,7291
"2018-07-12 00:00:00",29835,,8506
"2018-07-13 00:00:00",28290,,9518
"2018-07-14 00:00:00",30694,,8690
"2018-07-15 00:00:00",32323,,13301
"2018-07-16 00:00:00",27672,,8314
"2018-07-17 00:00:00",26178,,6195
"2018-07-18 00:00:00",24527,,7364
"2018-07-19 00:00:00",24206,,6201
"2018-07-20 00:00:00",23177,,4918
"2018-07-21 00:00:00",25073,,5576
"2018-07-22 00:00:00",26490,,13280
"2018-07-23 00:00:00",22095,,6022
"2018-07-24 00:00:00",21003,,4610
"2018-07-25 00:00:00",19710,,6367
"2018-07-26 00:00:00",19353,,4901
"2018-07-27 00:00:00",18070,,4749
"2018-07-28 00:00:00",20151,,11048
"2018-07-29 00:00:00",21383,,8098
"2018-07-30 00:00:00",18018,,4665
"2018-07-31 00:00:00",16891,,5517
"2018-08-01 00:00:00",15919,,7172
"2018-08-02 00:00:00",15402,,6231
"2018-08-03 00:00:00",33090,,25169
"2018-08-04 00:00:00",30274,,22028
"2018-08-05 00:00:00",31148,,18618
"2018-08-06 00:00:00",26848,,12832
"2018-08-07 00:00:00",23888,,8434
"2018-08-08 00:00:00",22854,,6375
"2018-08-09 00:00:00",20845,,10114
"2018-08-10 00:00:00",20317,,5174
"2018-08-11 00:00:00",21880,,4987
"2018-08-12 00:00:00",22760,,7026
"2018-08-13 00:00:00",19081,,5332
"2018-08-14 00:00:00",17812,,9118
"2018-08-15 00:00:00",17043,,7237
"2018-08-16 00:00:00",16085,,4417
"2018-08-17 00:00:00",15356,,3564
"2018-08-18 00:00:00",16811,,3903
"2018-08-19 00:00:00",17752,,3538
"2018-08-20 00:00:00",14624,,2883
"2018-08-21 00:00:00",13885,,5545
"2018-08-22 00:00:00",13303,,3485
"2018-08-23 00:00:00",12783,,3993
"2018-08-24 00:00:00",12654,,3624
"2018-08-25 00:00:00",14060,,3474
"2018-08-26 00:00:00",14863,,2900
"2018-08-27 00:00:00",12237,,4099
"2018-08-28 00:00:00",12406,,5398
"2018-08-29 00:00:00",11502,,25995
"2018-08-30 00:00:00",11360,,11905
"2018-08-31 00:00:00",75919,,66801
"2018-09-01 00:00:00",70868,,49931
"2018-09-02 00:00:00",75738,,42907
"2018-09-03 00:00:00",75321,,40023
"2018-09-04 00:00:00",61755,,32875
"2018-09-05 00:00:00",57759,,29956
"2018-09-06 00:00:00",55636,,32145
"2018-09-07 00:00:00",56033,,16237
"2018-09-08 00:00:00",62809,,18508
"2018-09-09 00:00:00",65115,,21456
"2018-09-10 00:00:00",54848,,21316
"2018-09-11 00:00:00",52226,,22310
"2018-09-12 00:00:00",50662,,14027
"2018-09-13 00:00:00",49294,,12046
"2018-09-14 00:00:00",48197,,15607
"2018-09-15 00:00:00",54338,,12073
"2018-09-16 00:00:00",56915,,15124
"2018-09-17 00:00:00",48314,,13100
"2018-09-18 00:00:00",46376,,16195
"2018-09-19 00:00:00",44118,,15027
"2018-09-20 00:00:00",43306,,11798
"2018-09-21 00:00:00",43366,,11070
"2018-09-22 00:00:00",49033,,18123
"2018-09-23 00:00:00",51559,,13963
"2018-09-24 00:00:00",43682,,17569
"2018-09-25 00:00:00",42265,,19089
"2018-09-26 00:00:00",40086,,10807
"2018-09-27 00:00:00",38266,,13830
"2018-09-28 00:00:00",38182,,11087
"2018-09-29 00:00:00",43763,,13381
"2018-09-30 00:00:00",45277,,13838
"2018-10-01 00:00:00",38331,,9268
"2018-10-02 00:00:00",36691,,16385
"2018-10-03 00:00:00",35320,,15276
"2018-10-04 00:00:00",34468,,9706
"2018-10-05 00:00:00",34229,,10410
"2018-10-06 00:00:00",38109,,10461
"2018-10-07 00:00:00",39393,,10420
"2018-10-08 00:00:00",35118,,9454
"2018-10-09 00:00:00",32122,,8532
"2018-10-10 00:00:00",30055,,11990
"2018-10-11 00:00:00",29583,,8652
"2018-10-12 00:00:00",29272,,7502
"2018-10-13 00:00:00",31979,,7972
"2018-10-14 00:00:00",33118,,6347
"2018-10-15 00:00:00",28214,,7874
"2018-10-16 00:00:00",26420,,6566
"2018-10-17 00:00:00",25820,,7239
"2018-10-18 00:00:00",25058,,7656
"2018-10-19 00:00:00",24749,,7364
"2018-10-20 00:00:00",28076,,11952
"2018-10-21 00:00:00",29061,,6714
"2018-10-22 00:00:00",24647,,5560
"2018-10-23 00:00:00",23772,,10578
"2018-10-24 00:00:00",22922,,5867
"2018-10-25 00:00:00",22154,,11009
"2018-10-26 00:00:00",21799,,4863
"2018-10-27 00:00:00",24411,,5777
"2018-10-28 00:00:00",25378,,6364
"2018-10-29 00:00:00",20490,,5584
"2018-10-30 00:00:00",19618,,5793
"2018-10-31 00:00:00",18514,,5072
"2018-11-01 00:00:00",19205,,4171
"2018-11-02 00:00:00",18717,,4586
"2018-11-03 00:00:00",22132,,6030
"2018-11-04 00:00:00",23849,,7788
"2018-11-05 00:00:00",20178,,6179
"2018-11-06 00:00:00",19960,,5543
"2018-11-07 00:00:00",19781,,4446
"2018-11-08 00:00:00",19387,,4220
"2018-11-09 00:00:00",20411,,4739
"2018-11-10 00:00:00",24310,,13634
"2018-11-11 00:00:00",25345,,7294
"2018-11-12 00:00:00",22730,,11976
"2018-11-13 00:00:00",19678,,23789
"2018-11-14 00:00:00",21559,,10849
"2018-11-15 00:00:00",22358,,10161
"2018-11-16 00:00:00",22040,,8310
"2018-11-17 00:00:00",25979,,6158
"2018-11-18 00:00:00",27642,,6470
"2018-11-19 00:00:00",22262,,5311
"2018-11-20 00:00:00",19708,,5880
"2018-11-21 00:00:00",21325,,6423
"2018-11-22 00:00:00",20590,,5801
"2018-11-23 00:00:00",20983,,6715
"2018-11-24 00:00:00",22730,,12810
"2018-11-25 00:00:00",23370,,7159
"2018-11-26 00:00:00",18918,,6936
"2018-11-27 00:00:00",18072,,7665
"2018-11-28 00:00:00",16675,,7039
"2018-11-29 00:00:00",16645,,9109
"2018-11-30 00:00:00",17519,,14979
"2018-12-01 00:00:00",20721,,15859
"2018-12-02 00:00:00",21226,,13607
"2018-12-03 00:00:00",17004,,16384
"2018-12-04 00:00:00",15575,,16367
"2018-12-05 00:00:00",15395,,16683
"2018-12-06 00:00:00",14893,,20792
"2018-12-07 00:00:00",117436,,117265
"2018-12-08 00:00:00",120233,,95025
"2018-12-09 00:00:00",123462,,53825
"2018-12-10 00:00:00",105255,,48538
"2018-12-11 00:00:00",101097,,45641
"2018-12-12 00:00:00",94447,,51599
"2018-12-13 00:00:00",90612,,56912
"2018-12-14 00:00:00",91307,,46415
"2018-12-15 00:00:00",103108,,37541
"2018-12-16 00:00:00",106410,,39120
"2018-12-17 00:00:00",89965,,34259
"2018-12-18 00:00:00",85442,,31388
"2018-12-19 00:00:00",81388,,27575
"2018-12-20 00:00:00",79730,,33910
"2018-12-21 00:00:00",78932,,37937
"2018-12-22 00:00:00",82630,,29279
"2018-12-23 00:00:00",81960,,28205
"2018-12-24 00:00:00",66547,,20923
"2018-12-25 00:00:00",71361,,27101
"2018-12-26 00:00:00",73826,,27711
"2018-12-27 00:00:00",74014,,27492
"2018-12-28 00:00:00",73586,,27961
"2018-12-29 00:00:00",77038,,43861
"2018-12-30 00:00:00",78850,,35765
"2018-12-31 00:00:00",66200,,25777
"2019-01-01 00:00:00",77233,,29135
"2019-01-02 00:00:00",69597,,26105
"2019-01-03 00:00:00",68144,,52167
"2019-01-04 00:00:00",68720,,26370
"2019-01-05 00:00:00",76201,,32699
"2019-01-06 00:00:00",76349,,32564
"2019-01-07 00:00:00",64267,,25688
"2019-01-08 00:00:00",61243,,21807
"2019-01-09 00:00:00",58876,,26546
"2019-01-10 00:00:00",58045,,22432
"2019-01-11 00:00:00",58658,,29201
"2019-01-12 00:00:00",66378,,23453
"2019-01-13 00:00:00",67256,,27260
"2019-01-14 00:00:00",54640,,23349
"2019-01-15 00:00:00",52535,,22411
"2019-01-16 00:00:00",49780,,21563
"2019-01-17 00:00:00",48816,,17903
"2019-01-18 00:00:00",46971,,17663
"2019-01-19 00:00:00",51012,,20132
"2019-01-20 00:00:00",52796,,17733
"2019-01-21 00:00:00",45286,,14827
"2019-01-22 00:00:00",40168,,14352
"2019-01-23 00:00:00",37808,,15024
"2019-01-24 00:00:00",36075,,13570
"2019-01-25 00:00:00",35368,,14119
"2019-01-26 00:00:00",40347,,21769
"2019-01-27 00:00:00",41112,,16617
"2019-01-28 00:00:00",33270,,13213
"2019-01-29 00:00:00",32044,,12890
"2019-01-30 00:00:00",31064,,12568
"2019-01-31 00:00:00",29624,,9940
"2019-02-01 00:00:00",28353,,10734
"2019-02-02 00:00:00",32548,,12330
"2019-02-03 00:00:00",33678,,13320
"2019-02-04 00:00:00",27397,,10704
"2019-02-05 00:00:00",25190,,9558
"2019-02-06 00:00:00",23550,,9318
"2019-02-07 00:00:00",22702,,9550
"2019-02-08 00:00:00",22416,,8498
"2019-02-09 00:00:00",25027,,13116
"2019-02-10 00:00:00",25523,,10354
"2019-02-11 00:00:00",20338,,10331
"2019-02-12 00:00:00",19574,,8314
"2019-02-13 00:00:00",18469,,7281
"2019-02-14 00:00:00",16706,,7718
"2019-02-15 00:00:00",17723,,11683
"2019-02-16 00:00:00",20061,,10871
"2019-02-17 00:00:00",20834,,10040
"2019-02-18 00:00:00",18070,,8326
"2019-02-19 00:00:00",15811,,22011
"2019-02-20 00:00:00",16081,,10382
"2019-02-21 00:00:00",15452,,8585
"2019-02-22 00:00:00",15402,,8358
"2019-02-23 00:00:00",17984,,17894
"2019-02-24 00:00:00",18722,,11734
"2019-02-25 00:00:00",15034,,7802
"2019-02-26 00:00:00",14417,,10428
"2019-02-27 00:00:00",13744,,8650
"2019-02-28 00:00:00",13088,,9812
"2019-03-01 00:00:00",13333,,9892
"2019-03-02 00:00:00",15274,,9294
"2019-03-03 00:00:00",15836,,9496
"2019-03-04 00:00:00",12826,,9842
"2019-03-05 00:00:00",12246,,14264
"2019-03-06 00:00:00",11645,,21711
"2019-03-07 00:00:00",11791,,17499
"2019-03-08 00:00:00",112505,,99134
"2019-03-09 00:00:00",99543,,82333
"2019-03-10 00:00:00",101649,,60234
"2019-03-11 00:00:00",83390,,43588
"2019-03-12 00:00:00",78364,,41150
"2019-03-13 00:00:00",74696,,35114
"2019-03-14 00:00:00",71336,,26978
"2019-03-15 00:00:00",69308,,27299
"2019-03-16 00:00:00",75262,,24358
"2019-03-17 00:00:00",76666,,28005
"2019-03-18 00:00:00",63190,,21096
"2019-03-19 00:00:00",58737,,21148
"2019-03-20 00:00:00",56611,,19166
"2019-03-21 00:00:00",53663,,21369
"2019-03-22 00:00:00",52614,,24992
"2019-03-23 00:00:00",58236,,24893
"2019-03-24 00:00:00",60589,,27952
"2019-03-25 00:00:00",49848,,20788
"2019-03-26 00:00:00",46864,,19178
"2019-03-27 00:00:00",44995,,14027
"2019-03-28 00:00:00",43276,,13155
"2019-03-29 00:00:00",42382,,11916
"2019-03-30 00:00:00",46707,,22335
"2019-03-31 00:00:00",49386,,22777
"2019-04-01 00:00:00",40572,,12648
"2019-04-02 00:00:00",38780,,25210
"2019-04-03 00:00:00",37219,,26997
"2019-04-04 00:00:00",35482,,11314
"2019-04-05 00:00:00",34483,,8926
"2019-04-06 00:00:00",38881,,9773
"2019-04-07 00:00:00",40857,,16273
"2019-04-08 00:00:00",33825,,9187
"2019-04-09 00:00:00",31823,,18900
"2019-04-10 00:00:00",29370,,7641
"2019-04-11 00:00:00",29498,,8298
"2019-04-12 00:00:00",28887,,8209
"2019-04-13 00:00:00",32905,,8062
"2019-04-14 00:00:00",34615,,10193
"2019-04-15 00:00:00",27893,,8163
"2019-04-16 00:00:00",26628,,5449
"2019-04-17 00:00:00",24405,,6056
"2019-04-18 00:00:00",24607,,15393
"2019-04-19 00:00:00",26540,,7739
"2019-04-20 00:00:00",26774,,8602
"2019-04-21 00:00:00",26959,,9061
"2019-04-22 00:00:00",23458,,7227
"2019-04-23 00:00:00",22059,,14555
"2019-04-24 00:00:00",21348,,14403
"2019-04-25 00:00:00",20430,,10183
"2019-04-26 00:00:00",20221,,6574
"2019-04-27 00:00:00",23771,,13389
"2019-04-28 00:00:00",24670,,8925
"2019-04-29 00:00:00",19201,,5418
"2019-04-30 00:00:00",18911,,11180
"2019-05-01 00:00:00",19823,,4424
"2019-05-02 00:00:00",18591,,18641
"2019-05-03 00:00:00",18058,,5403
"2019-05-04 00:00:00",20674,,5425
"2019-05-05 00:00:00",21668,,12371
"2019-05-06 00:00:00",17213,,9016
"2019-05-07 00:00:00",16624,,11614
